annee;mois;jour;heure;N2aixa;N2aixc;N2cinq;N2plom;N2raba;N2stlo;O3aixa;O3aixp;O3cinq;PCaixa;PCaixc;PCcinq;PCraba;PCstlo;Aix VV
2015;7;4;9;46;98;56;138;85;85;107;130;90;39;42;30;58;38;0
2015;7;4;10;29;78;31;109;86;49;139;145;126;40;36;33;52;39;1.1
2015;7;4;11;19;60;24;99;70;36;159;159;139;46;32;32;48;29;2
2015;7;4;12;14;46;17;91;47;31;162;161;122;39;31;25;39;20;1.4
2015;7;4;13;19;63;14;62;53;28;177;167;104;37;34;16;30;17;1.8
2015;7;4;14;18;71;21;90;64;68;157;158;99;34;29;16;26;20;2.5
2015;7;4;15;17;52;29;90;54;45;131;126;91;32;30;17;24;25;2.5
2015;7;4;16;21;60;24;88;46;49;118;122;98;32;18;12;24;21;3
2015;7;4;17;24;76;30;104;58;65;112;113;90;24;23;23;27;24;3.2
2015;7;4;18;27;104;57;120;67;80;118;116;65;22;24;15;20;20;3.4
2015;7;4;19;37;133;41;115;103;71;109;110;76;30;29;16;34;26;2.6
2015;7;4;20;46;125;27;91;106;57;76;81;87;34;32;17;43;20;0.6
2015;7;4;21;60;73;40;107;106;101;53;59;64;44;33;18;50;41;0.5
2015;7;4;22;48;53;77;110;120;104;44;53;21;49;44;27;55;49;0
2015;7;4;23;62;30;64;93;121;102;28;39;30;48;36;33;67;45;0
2015;7;5;0;46;32;54;91;110;102;43;31;35;49;37;26;56;50;0
2015;7;5;1;47;30;56;69;108;80;0;0;0;42;31;25;55;35;0
2015;7;5;2;24;18;51;61;68;78;55;52;33;38;22;23;40;37;0
2015;7;5;3;12;13;45;54;63;72;78;34;38;33;23;23;38;37;0
2015;7;5;4;12;13;29;40;56;73;75;34;51;25;21;24;37;51;0
2015;7;5;5;16;14;27;58;59;0;69;26;50;28;24;24;40;44;0
2015;7;5;6;15;16;30;66;75;81;71;28;52;26;20;23;40;52;0
2015;7;5;7;18;26;20;74;69;68;70;70;76;24;23;22;40;34;0
2015;7;5;8;14;29;17;74;66;0;108;112;97;28;25;22;42;24;1
2015;7;5;9;10;31;10;73;57;27;130;132;128;28;24;23;38;23;1.7
2015;7;5;10;10;39;5;72;50;42;141;138;135;33;29;20;44;25;1.5
2015;7;5;11;9;38;6;63;52;40;144;139;133;33;27;16;39;20;2.6
2015;7;5;12;10;35;3;49;29;35;143;140;130;30;22;16;40;25;2.7
2015;7;5;13;14;30;6;49;32;30;143;141;127;27;21;17;0;24;4
2015;7;5;14;11;31;5;42;33;58;135;134;124;24;19;18;0;26;3
2015;7;5;15;15;47;8;50;39;43;127;129;119;25;23;19;0;23;3.8
2015;7;5;16;19;53;6;55;33;61;122;123;116;26;24;17;0;26;3.7
2015;7;5;17;24;59;9;78;44;40;116;119;113;28;24;19;0;0;3.1
2015;7;5;18;34;77;11;110;55;0;102;105;116;31;24;18;0;29;2.3
2015;7;5;19;34;90;18;100;61;67;101;96;111;28;26;20;0;31;2.1
2015;7;5;20;37;66;22;82;72;53;89;79;102;31;25;30;0;30;1.1
2015;7;5;21;38;65;23;107;89;89;75;70;97;29;27;29;0;50;0.5
2015;7;5;22;31;23;37;101;85;101;74;74;75;28;29;26;0;43;0
2015;7;5;23;33;26;44;100;87;85;61;65;51;36;28;23;42;0;0
2015;7;6;0;32;19;35;81;73;0;58;69;56;30;24;26;45;26;0
2015;7;6;1;17;17;17;53;54;83;0;0;0;30;28;22;38;25;0
2015;7;6;2;22;12;15;39;31;56;61;45;72;30;23;18;35;30;0
2015;7;6;3;46;15;16;40;36;45;28;43;71;29;26;19;28;21;0
2015;7;6;4;31;28;18;71;52;69;43;50;68;29;46;17;30;25;0
2015;7;6;5;23;44;36;137;87;109;60;27;50;30;75;20;47;76;0
2015;7;6;6;26;61;36;125;123;116;66;18;56;30;29;20;65;70;0
2015;7;6;7;26;40;32;116;155;85;76;65;71;32;24;25;71;0;0
2015;7;6;8;40;69;47;136;174;0;73;93;71;33;28;27;74;0;1.2
2015;7;6;9;18;68;57;133;159;0;109;97;71;28;43;36;62;0;1.2
2015;7;6;10;38;83;43;133;83;0;110;93;93;27;35;0;53;0;0.8
2015;7;6;11;40;87;39;123;83;0;122;108;100;28;39;0;49;40;1.4
2015;7;6;12;28;76;32;120;60;0;158;149;137;35;39;32;53;38;2.2
2015;7;6;13;29;65;26;102;59;0;160;170;146;0;38;39;53;63;2.2
2015;7;6;14;23;61;35;113;58;0;145;154;135;42;35;41;51;38;3
2015;7;6;15;23;70;30;142;65;0;139;145;141;43;33;39;48;48;2.9
2015;7;6;16;35;66;46;152;57;0;127;140;125;39;31;41;51;39;2.4
2015;7;6;17;31;64;30;130;70;0;122;131;114;26;31;39;53;39;2.9
2015;7;6;18;32;70;27;93;88;0;125;128;112;35;33;34;56;27;2.8
2015;7;6;19;28;55;23;99;60;0;117;120;105;40;42;30;50;30;2.3
2015;7;6;20;30;69;27;95;74;0;104;96;90;42;45;30;46;32;1.5
2015;7;6;21;35;49;33;96;99;0;84;77;79;43;44;33;50;35;0.6
2015;7;6;22;28;31;39;86;126;0;74;63;61;43;41;37;60;35;0.9
2015;7;6;23;20;26;34;89;84;0;75;36;64;43;42;38;56;33;0
2015;7;7;0;16;19;30;71;82;0;79;25;62;40;39;36;53;32;0
2015;7;7;1;13;13;27;54;66;0;0;0;0;38;32;32;49;32;0.9
2015;7;7;2;12;18;15;44;30;0;69;48;70;34;35;30;43;19;1.2
2015;7;7;3;14;14;8;74;33;0;64;63;84;29;30;23;36;21;1.3
2015;7;7;4;12;13;13;105;59;0;72;57;84;31;30;22;37;25;0.5
2015;7;7;5;19;16;18;117;104;0;64;47;86;30;27;25;47;32;1.7
2015;7;7;6;30;22;35;123;118;0;55;62;84;31;30;25;65;40;2.6
2015;7;7;7;28;43;35;145;141;0;62;65;82;41;29;0;69;42;1.8
2015;7;7;8;26;51;42;125;133;0;83;79;87;35;32;0;61;81;2.2
2015;7;7;9;19;44;23;91;86;0;101;104;104;27;30;34;58;117;2.1
2015;7;7;10;19;44;26;95;93;0;122;123;106;28;33;37;66;52;2.5
2015;7;7;11;22;61;15;104;40;0;131;143;111;34;35;26;0;37;2.4
2015;7;7;12;21;55;11;86;39;0;133;140;112;35;42;24;0;102;3.2
2015;7;7;13;25;75;10;93;71;0;115;126;115;35;32;25;0;76;3
2015;7;7;14;24;62;9;80;37;0;121;132;114;0;29;31;0;57;3
2015;7;7;15;21;56;11;96;40;0;122;127;112;0;34;28;0;68;4.1
2015;7;7;16;24;62;12;98;50;0;122;127;116;0;32;24;0;64;4.6
2015;7;7;17;27;91;9;119;49;0;128;138;112;0;34;36;0;27;4
2015;7;7;18;28;76;8;96;71;0;111;120;116;0;26;22;0;23;3.3
2015;7;7;19;31;87;15;86;98;0;106;112;112;0;29;21;0;23;1.8
2015;7;7;20;35;91;13;67;62;0;95;94;110;0;31;18;0;22;1.4
2015;7;7;21;37;65;11;76;62;0;80;73;106;0;33;19;0;23;0.9
2015;7;7;22;40;70;14;90;69;0;73;66;95;0;31;21;39;18;0
2015;7;7;23;34;54;24;80;69;0;80;68;80;0;31;23;38;25;0.9
2015;7;8;0;22;19;21;67;68;0;80;70;70;0;22;24;42;28;0
2015;7;8;1;49;18;21;55;50;0;0;0;0;0;24;25;40;27;0
2015;7;8;2;50;27;13;42;33;0;31;53;79;0;28;21;35;24;0
2015;7;8;3;43;43;12;53;13;0;36;31;80;0;29;22;29;25;0
2015;7;8;4;37;42;18;90;15;0;39;39;73;0;31;23;34;32;0.6
2015;7;8;5;48;81;30;107;49;0;29;26;61;0;50;27;40;29;0
2015;7;8;6;46;72;32;128;40;0;34;30;63;0;50;30;44;36;0
2015;7;8;7;52;72;0;108;54;0;29;46;0;0;53;0;49;38;0.7
2015;7;8;8;26;65;0;119;56;0;67;69;0;0;55;0;52;53;1.6
2015;7;8;9;18;56;25;114;42;0;93;88;97;0;59;45;57;0;2.6
2015;7;8;10;16;51;0;114;25;0;86;87;100;0;49;49;54;0;4.1
2015;7;8;11;14;57;18;99;25;0;81;85;83;0;39;43;42;0;3.7
2015;7;8;12;12;39;16;0;21;0;84;85;84;0;32;43;39;33;4.7
2015;7;8;13;12;47;0;115;32;0;86;88;85;0;40;46;35;37;6.5
2015;7;8;14;14;50;16;101;28;0;85;88;93;0;33;52;44;31;7.2
2015;7;8;15;17;44;17;126;25;0;81;85;93;0;34;51;34;35;4.4
2015;7;8;16;14;42;17;127;28;21;85;85;92;0;36;37;39;25;5.5
2015;7;8;17;16;48;16;124;35;22;82;84;90;0;27;37;42;34;5.7
2015;7;8;18;18;39;13;78;26;19;86;90;91;0;21;0;37;40;5.9
2015;7;8;19;11;34;14;58;23;17;89;92;87;0;39;34;37;30;6.2
2015;7;8;20;7;27;10;38;19;15;97;98;91;0;41;22;27;38;6.6
2015;7;8;21;7;17;7;33;11;14;98;98;93;0;35;32;36;49;8.5
2015;7;8;22;8;18;9;35;10;14;91;91;87;0;22;40;53;47;5.3
2015;7;8;23;6;13;8;27;10;12;87;87;82;0;23;45;54;52;6
2015;7;9;0;5;7;5;15;9;11;85;84;82;0;19;47;41;31;5.1
2015;7;9;1;4;4;4;12;7;10;0;0;0;0;14;29;27;37;4.4
2015;7;9;2;4;4;3;15;5;9;83;80;82;0;13;25;21;22;4
2015;7;9;3;4;10;4;36;9;9;83;80;80;0;10;19;25;26;3.9
2015;7;9;4;10;32;6;62;12;10;73;71;78;0;13;12;24;33;1.2
2015;7;9;5;27;57;9;85;15;13;53;71;76;0;23;13;26;27;2.3
2015;7;9;6;44;75;22;102;24;16;37;68;64;0;30;15;29;28;1
2015;7;9;7;22;61;24;98;31;17;67;78;64;0;24;15;30;38;1.4
2015;7;9;8;20;54;17;104;28;18;72;79;73;0;20;22;34;31;1.6
2015;7;9;9;19;55;18;96;22;19;75;79;79;0;26;28;43;41;3.7
2015;7;9;10;20;58;16;103;31;19;81;83;87;0;30;36;53;45;3.9
2015;7;9;11;13;62;13;99;35;18;90;88;96;0;29;36;49;42;2.7
2015;7;9;12;12;47;16;119;28;20;93;90;100;0;30;33;53;40;4.4
2015;7;9;13;13;56;25;115;29;23;95;92;96;0;33;0;53;38;3.8
2015;7;9;14;14;50;25;126;28;25;96;93;98;0;39;0;53;38;3.1
2015;7;9;15;15;66;23;144;30;24;98;97;102;0;31;31;47;35;5.1
2015;7;9;16;19;60;22;153;37;25;97;98;101;0;29;31;41;33;4
2015;7;9;17;22;79;22;134;31;24;97;99;101;0;28;28;43;31;4.4
2015;7;9;18;25;89;19;99;36;23;93;97;102;0;30;27;42;34;3.6
2015;7;9;19;23;74;16;94;28;22;91;97;100;0;23;25;35;29;3.4
2015;7;9;20;16;50;19;73;19;24;93;89;93;0;25;22;31;28;1
2015;7;9;21;38;60;12;65;16;25;64;70;98;0;23;18;27;26;0
2015;7;9;22;40;45;15;86;21;31;50;65;91;0;22;14;19;19;0.8
2015;7;9;23;30;34;24;72;23;28;54;63;80;0;19;12;23;19;0.7
2015;7;10;0;48;44;26;67;24;21;46;45;73;0;18;14;19;18;0
2015;7;10;1;8;22;38;69;72;24;0;0;0;0;15;18;23;22;0.5
2015;7;10;2;11;32;27;74;63;29;73;78;49;0;17;20;34;20;0
2015;7;10;3;17;25;27;70;56;37;58;80;51;0;17;14;30;24;0
2015;7;10;4;34;48;27;82;79;55;44;75;52;0;23;16;34;27;0.5
2015;7;10;5;16;65;36;104;97;72;74;75;52;0;65;19;51;34;0
2015;7;10;6;26;79;44;131;111;97;64;63;52;0;26;19;67;42;1.2
2015;7;10;7;29;54;41;118;127;109;63;74;65;0;24;24;85;57;1.7
2015;7;10;8;17;53;59;173;151;106;84;96;61;0;25;26;104;56;1.5
2015;7;10;9;12;47;59;198;150;72;116;99;70;0;22;0;88;47;1
2015;7;10;10;12;30;43;155;89;52;147;148;103;0;31;0;63;29;2.9
2015;7;10;11;10;30;30;145;93;48;153;154;131;0;31;0;52;38;2.8
2015;7;10;12;13;40;34;149;60;63;158;153;137;0;33;35;56;34;3.7
2015;7;10;13;30;91;18;140;64;68;195;189;132;0;46;36;53;33;2.7
2015;7;10;14;27;95;12;105;64;45;177;189;130;0;45;36;43;44;3.2
2015;7;10;15;24;90;17;122;66;40;153;167;127;0;32;29;41;39;3.4
2015;7;10;16;32;73;17;116;38;58;132;139;123;0;26;30;45;36;3.8
2015;7;10;17;34;78;15;160;46;60;126;134;125;0;26;28;44;30;4
2015;7;10;18;35;102;14;142;52;64;120;126;123;0;29;29;38;28;2.2
2015;7;10;19;39;81;18;119;56;61;111;112;117;0;30;23;27;29;2.2
2015;7;10;20;42;80;21;116;43;51;95;93;112;0;37;23;38;28;1.5
2015;7;10;21;37;63;23;92;72;56;86;70;103;0;29;20;32;28;1.4
2015;7;10;22;39;58;29;86;61;46;82;69;92;0;29;23;41;30;1.4
2015;7;10;23;32;40;32;84;79;75;81;72;83;0;29;26;40;35;0.9
2015;7;11;0;50;57;55;83;83;69;55;58;54;0;33;28;44;33;0
2015;7;11;1;91;70;47;73;47;48;0;0;0;0;29;33;39;31;0
2015;7;11;2;17;14;34;44;57;53;74;33;53;0;20;22;35;23;0
2015;7;11;3;13;17;25;51;55;59;78;39;57;0;20;21;38;22;0
2015;7;11;4;13;19;21;46;55;70;80;28;65;0;16;19;36;28;0
2015;7;11;5;41;27;25;72;65;66;44;27;62;0;26;21;35;34;0
2015;7;11;6;48;46;36;92;65;77;32;44;56;0;29;26;43;46;0
2015;7;11;7;69;78;39;90;53;48;18;84;59;0;33;29;50;31;0.7
2015;7;11;8;46;70;31;86;49;41;66;107;81;0;36;0;53;37;0.9
2015;7;11;9;29;67;24;86;37;37;101;115;106;0;35;42;52;39;1.9
2015;7;11;10;22;64;47;78;71;37;120;114;92;0;37;39;54;41;2
2015;7;11;11;18;59;34;56;50;31;139;128;94;0;39;43;60;36;2.4
2015;7;11;12;15;46;49;57;33;36;147;144;84;0;38;43;52;58;2.7
2015;7;11;13;16;50;21;54;36;32;150;146;107;0;40;41;48;36;2.5
2015;7;11;14;17;54;30;56;40;33;148;144;96;0;36;36;47;32;3.6
2015;7;11;15;18;67;22;51;37;47;149;148;100;0;38;33;49;37;3.6
2015;7;11;16;22;73;21;79;38;58;146;146;97;0;42;29;42;30;4.7
2015;7;11;17;25;71;26;75;42;48;135;137;91;0;41;27;39;30;3.6
2015;7;11;18;29;110;39;93;67;72;119;125;76;0;44;26;51;30;2.8
2015;7;11;19;37;80;41;79;57;45;102;115;70;0;42;29;45;32;2.4
2015;7;11;20;30;84;40;79;43;54;91;98;68;0;0;31;48;36;2.1
2015;7;11;21;43;73;27;103;54;70;65;74;72;0;41;33;50;42;0.6
2015;7;11;22;37;47;20;88;63;69;54;65;70;0;37;29;52;44;0.5
2015;7;11;23;39;42;33;87;72;91;42;56;51;0;40;27;57;48;0.5
2015;7;12;0;43;23;57;78;96;85;33;43;23;0;34;31;53;44;0.6
2015;7;12;1;40;21;51;69;87;81;0;0;0;0;33;36;53;38;0
2015;7;12;2;25;18;40;69;68;61;43;8;31;0;29;35;50;30;0
2015;7;12;3;43;20;38;62;51;53;22;59;35;0;25;29;44;29;0
2015;7;12;4;55;40;59;58;67;38;3;80;10;0;31;33;41;25;0
2015;7;12;5;48;42;48;59;62;31;7;61;18;0;29;34;43;26;0
2015;7;12;6;51;39;41;64;51;38;8;51;26;0;31;30;44;28;0
2015;7;12;7;50;45;47;68;52;42;26;62;50;0;34;31;46;29;0
2015;7;12;8;29;42;14;45;47;42;67;60;102;0;35;23;43;23;0.8
2015;7;12;9;18;28;11;43;45;42;102;100;117;0;33;0;55;22;1.4
2015;7;12;10;14;31;13;77;51;37;114;110;122;0;25;30;52;24;1.8
2015;7;12;11;13;42;17;65;52;37;114;108;122;0;25;31;46;25;3.4
2015;7;12;12;9;27;18;47;52;42;114;108;124;0;18;21;37;25;2.9
2015;7;12;13;8;26;21;33;28;45;108;106;97;0;28;29;43;31;4.6
2015;7;12;14;8;30;30;30;19;65;116;110;81;0;24;33;43;31;4.6
2015;7;12;15;9;23;11;33;20;91;106;102;96;0;19;34;42;44;4.4
2015;7;12;16;12;31;11;44;21;87;106;103;90;0;28;35;39;46;4.8
2015;7;12;17;12;38;18;67;37;77;112;109;85;0;26;32;36;34;4.1
2015;7;12;18;18;48;22;88;51;50;106;112;80;0;32;28;40;29;3.6
2015;7;12;19;20;53;12;70;37;55;90;94;84;0;35;25;40;30;4
2015;7;12;20;35;61;10;45;43;62;64;81;81;0;35;25;41;29;2
2015;7;12;21;38;53;12;85;52;39;51;57;72;0;32;26;41;28;1.2
2015;7;12;22;38;61;21;86;51;52;38;48;57;0;31;24;43;32;0
2015;7;12;23;29;57;38;100;62;84;67;45;38;0;25;27;42;44;0
2015;7;13;0;15;23;36;85;79;72;95;52;52;0;18;27;51;32;1.9
2015;7;13;1;11;12;30;78;80;52;0;0;0;0;14;23;41;22;1.7
2015;7;13;2;12;12;13;59;30;23;88;83;90;0;16;17;25;16;0.7
2015;7;13;3;10;18;9;40;24;21;89;71;93;0;18;12;22;19;0.7
2015;7;13;4;16;35;13;63;28;30;78;67;82;0;16;15;22;22;1.2
2015;7;13;5;44;56;18;90;26;26;42;61;74;0;23;18;30;23;0
2015;7;13;6;51;74;24;101;43;30;37;53;69;0;27;17;34;26;0.7
2015;7;13;7;24;53;21;104;48;26;70;71;77;0;28;19;33;36;1.5
2015;7;13;8;17;66;18;111;48;23;84;84;87;0;19;20;35;30;2.8
2015;7;13;9;17;45;33;126;33;24;89;91;85;0;28;26;45;32;3.8
2015;7;13;10;16;56;23;117;24;28;95;94;108;0;44;28;44;34;3.7
2015;7;13;11;14;64;21;98;26;27;103;97;121;0;33;39;53;45;3
2015;7;13;12;12;57;28;112;32;26;106;101;115;0;39;0;50;45;4.7
2015;7;13;13;13;58;26;116;24;26;111;105;114;0;33;36;42;36;5.3
2015;7;13;14;14;62;28;114;27;29;120;116;120;0;35;32;42;40;6.6
2015;7;13;15;14;45;25;126;28;26;122;117;121;0;31;35;0;41;7.2
2015;7;13;16;13;52;21;104;29;29;116;115;111;0;50;30;0;33;6.5
2015;7;13;17;15;57;18;97;39;27;106;110;110;0;43;31;0;30;5.8
2015;7;13;18;14;50;23;85;39;22;96;101;101;0;25;29;0;25;4.4
2015;7;13;19;13;38;19;83;29;21;96;98;98;0;20;22;0;22;3.9
2015;7;13;20;9;19;13;49;26;18;99;97;99;0;20;18;0;22;4.1
2015;7;13;21;7;24;12;62;18;18;100;92;94;0;18;13;0;15;2.4
2015;7;13;22;9;33;16;76;33;16;95;89;87;0;15;11;0;13;1.7
2015;7;13;23;22;36;14;77;29;16;71;88;86;0;15;12;0;15;2.7
2015;7;14;0;26;31;12;61;25;17;61;85;87;0;14;9;23;12;2
2015;7;14;1;30;34;12;40;46;19;0;0;0;0;12;11;23;16;0
2015;7;14;2;21;14;11;42;26;17;49;65;77;0;14;11;21;19;0
2015;7;14;3;14;13;10;28;16;21;55;62;76;0;14;9;22;13;0.5
2015;7;14;4;22;13;7;36;13;18;41;48;78;0;13;10;16;19;0.5
2015;7;14;5;15;18;21;52;21;20;52;48;60;0;17;9;17;10;0.9
2015;7;14;6;22;20;29;59;47;23;45;41;49;0;18;12;26;13;0.6
2015;7;14;7;31;37;26;58;47;25;47;57;59;0;24;17;35;18;0
2015;7;14;8;20;39;13;60;49;21;76;79;81;0;29;16;48;17;0.7
2015;7;14;9;16;42;23;61;30;21;92;87;85;0;20;14;37;17;0.9
2015;7;14;10;11;44;16;70;49;32;103;96;115;0;20;16;29;22;1
2015;7;14;11;10;44;26;49;42;42;104;101;97;0;20;21;38;25;1.7
2015;7;14;12;8;35;8;41;40;54;109;103;119;0;24;20;36;28;1.8
2015;7;14;13;9;38;9;43;44;33;117;107;124;0;26;21;36;25;1.9
2015;7;14;14;11;39;16;56;26;52;114;108;117;0;24;23;40;26;3.1
2015;7;14;15;10;40;21;52;25;42;119;109;101;0;26;26;39;28;2.7
2015;7;14;16;14;44;15;62;33;41;121;111;107;0;23;26;41;30;3.4
2015;7;14;17;14;50;22;78;49;43;112;109;97;0;23;25;41;26;3.3
2015;7;14;18;15;67;29;101;57;50;107;104;92;0;20;22;42;29;2.8
2015;7;14;19;35;93;29;116;65;53;84;87;90;0;22;22;36;31;2.8
2015;7;14;20;59;111;33;114;72;74;63;71;76;0;38;23;37;39;0.7
2015;7;14;21;79;99;49;115;84;102;25;63;54;0;33;24;45;59;0.5
2015;7;14;22;47;32;78;118;96;114;41;64;24;0;29;34;53;61;0.8
2015;7;14;23;60;34;96;115;112;120;31;47;7;0;29;45;74;68;0
2015;7;15;0;47;24;71;98;107;85;37;22;22;0;20;61;90;47;0
2015;7;15;1;57;30;56;83;94;89;0;0;0;0;29;52;71;50;0.5
2015;7;15;2;51;18;45;79;76;52;23;42;29;0;25;41;52;69;0
2015;7;15;3;67;27;42;82;69;49;6;49;28;0;0;36;49;34;0.5
2015;7;15;4;50;31;39;73;76;74;18;57;37;0;27;35;53;37;0
2015;7;15;5;74;65;51;100;96;79;0;64;24;0;32;42;60;37;0.6
2015;7;15;6;85;85;70;102;108;90;1;42;22;0;45;35;71;59;0
2015;7;15;7;60;54;63;124;116;94;35;71;46;0;41;40;87;58;0
2015;7;15;8;24;54;47;152;107;77;79;67;77;0;34;36;89;50;0
2015;7;15;9;28;78;90;180;125;77;96;91;54;0;40;46;79;47;0
2015;7;15;10;26;57;51;148;105;60;117;122;94;0;33;49;71;55;1.6
2015;7;15;11;37;89;36;134;84;60;133;137;131;0;43;37;63;41;1.6
2015;7;15;12;34;76;39;132;98;65;166;157;153;0;40;38;61;48;2.1
2015;7;15;13;36;99;41;172;106;68;242;215;162;0;52;39;62;45;1.3
2015;7;15;14;33;85;32;145;75;60;243;240;160;0;48;38;62;48;4.1
2015;7;15;15;34;90;28;176;57;47;256;245;142;0;59;33;0;35;3.1
2015;7;15;16;37;111;31;162;56;40;253;257;124;0;60;29;0;27;2.9
2015;7;15;17;41;127;31;126;55;48;225;235;101;0;56;34;0;32;2.1
2015;7;15;18;40;88;62;125;73;43;184;221;54;0;48;34;0;45;2.2
2015;7;15;19;45;71;52;117;93;51;125;195;56;0;38;33;0;31;1.3
2015;7;15;20;46;97;65;104;73;51;101;139;39;0;50;33;0;27;0.6
2015;7;15;21;41;61;65;101;50;81;85;104;35;0;45;36;0;38;0.9
2015;7;15;22;29;57;89;103;50;67;79;76;13;0;44;38;43;29;0.8
2015;7;15;23;36;42;46;72;59;53;64;67;48;0;43;36;39;28;0
2015;7;16;0;33;23;37;64;50;59;56;62;44;0;38;32;43;32;0.5
2015;7;16;1;19;26;37;60;48;45;0;0;0;0;37;30;38;26;0.5
2015;7;16;2;15;19;25;50;42;36;71;34;47;0;31;28;39;26;0
2015;7;16;3;14;13;12;48;40;36;73;51;62;0;36;23;38;29;0
2015;7;16;4;15;15;15;73;66;56;75;57;59;0;30;22;38;35;0
2015;7;16;5;17;17;23;104;87;94;66;26;57;0;29;25;42;47;0.9
2015;7;16;6;23;36;40;116;111;107;54;24;50;0;27;28;58;77;2.1
2015;7;16;7;31;48;58;125;136;93;55;35;44;0;34;31;78;74;1
2015;7;16;8;38;60;54;136;101;86;66;66;52;0;38;0;70;56;1
2015;7;16;9;35;68;41;115;99;49;90;105;64;0;32;0;55;31;2.5
2015;7;16;10;35;93;20;104;56;41;153;121;86;0;50;0;49;40;2.2
2015;7;16;11;39;109;30;92;64;34;185;200;73;0;55;0;46;31;3.4
2015;7;16;12;31;85;20;86;47;32;152;164;81;0;52;36;41;28;2.5
2015;7;16;13;26;79;20;100;43;38;127;146;84;0;42;33;43;29;2.9
2015;7;16;14;28;66;9;73;53;34;112;125;87;0;46;31;49;30;3.5
2015;7;16;15;26;71;21;83;50;30;95;107;79;0;43;29;43;32;4.9
2015;7;16;16;26;69;12;108;44;30;86;96;78;0;41;27;38;26;3.9
2015;7;16;17;26;67;10;122;63;28;81;90;80;0;40;25;35;26;3.4
2015;7;16;18;28;66;12;96;44;27;77;85;82;0;38;27;39;24;2.6
2015;7;16;19;23;58;20;66;37;30;67;71;62;0;37;27;33;26;2.5
2015;7;16;20;21;45;18;65;30;26;60;59;57;0;33;28;37;22;2.5
2015;7;16;21;22;44;21;64;37;32;43;40;52;0;37;30;43;29;1.3
2015;7;16;22;27;43;18;70;37;37;36;27;52;0;36;26;40;27;0.5
2015;7;16;23;38;47;27;64;47;45;25;19;40;0;38;27;42;36;0.5
2015;7;17;0;19;30;34;53;51;32;30;15;27;0;28;31;46;27;0
2015;7;17;1;15;17;22;50;48;36;0;0;0;0;29;32;0;24;0
2015;7;17;2;16;18;25;44;39;35;33;24;23;0;39;31;0;94;0
2015;7;17;3;9;11;17;94;36;30;39;40;36;0;28;27;0;21;1
2015;7;17;4;11;17;16;89;46;45;46;31;38;0;30;25;0;36;0.7
2015;7;17;5;23;32;34;78;69;57;31;35;22;0;34;28;0;44;1.2
2015;7;17;6;53;48;46;87;96;63;7;33;16;0;37;31;0;47;0.7
2015;7;17;7;54;74;49;96;101;56;20;52;27;0;43;42;0;47;0.9
2015;7;17;8;51;84;47;88;136;50;49;54;29;0;45;43;0;29;0.7
2015;7;17;9;30;84;33;103;136;52;94;90;51;0;43;47;0;34;0.9
2015;7;17;10;29;66;33;112;77;49;132;127;69;0;45;42;0;38;1.2
2015;7;17;11;0;62;23;100;74;57;165;158;92;0;38;40;0;38;1.3
2015;7;17;12;0;55;28;119;68;53;180;183;123;0;38;32;0;39;1.9
2015;7;17;13;21;58;24;121;54;42;188;189;120;0;44;43;0;38;1.8
2015;7;17;14;23;54;17;91;52;38;144;154;106;0;41;36;0;29;3.4
2015;7;17;15;26;59;20;105;47;35;136;133;97;0;37;27;0;25;4
2015;7;17;16;25;62;17;71;44;31;112;118;86;0;24;27;0;24;3.3
2015;7;17;17;32;57;19;88;51;36;100;110;74;0;26;26;0;25;2.7
2015;7;17;18;31;61;26;92;34;31;93;101;64;0;38;25;0;23;3.1
2015;7;17;19;29;68;43;74;51;43;85;91;53;0;32;29;0;23;2.2
2015;7;17;20;29;60;18;63;41;37;77;85;61;0;40;28;0;21;2.4
2015;7;17;21;34;60;28;68;72;46;65;68;44;0;32;21;30;25;1
2015;7;17;22;29;30;45;80;67;77;59;55;27;0;32;28;41;34;0
2015;7;17;23;58;56;42;70;72;73;27;46;29;0;33;29;46;38;0.5
2015;7;18;0;60;32;38;69;69;50;21;41;31;0;34;24;37;34;0
2015;7;18;1;32;25;36;58;77;43;0;0;0;0;33;27;39;30;0
2015;7;18;2;16;17;31;38;47;51;57;28;26;0;26;23;35;32;0
2015;7;18;3;13;11;23;41;48;51;64;36;37;0;23;28;33;29;0
2015;7;18;4;12;10;19;54;48;65;65;50;46;0;23;22;36;30;0
2015;7;18;5;16;19;18;60;70;72;56;47;52;0;22;20;57;36;0
2015;7;18;6;29;37;27;72;57;78;49;42;43;0;23;22;40;40;1
2015;7;18;7;23;41;27;74;58;55;70;59;53;0;26;26;47;30;0
2015;7;18;8;20;45;22;90;62;43;89;91;69;0;31;28;47;25;0.8
2015;7;18;9;33;72;46;116;62;62;83;92;64;0;29;26;39;35;1
2015;7;18;10;20;67;32;112;59;47;136;110;95;0;27;31;44;25;2.1
2015;7;18;11;19;55;19;104;75;41;162;162;107;0;34;23;40;35;1.5
2015;7;18;12;20;54;22;88;72;37;186;168;117;0;38;25;42;38;2.4
2015;7;18;13;20;54;21;79;54;37;162;174;132;0;37;30;39;39;2.6
2015;7;18;14;20;43;15;82;51;38;119;133;151;0;24;39;46;41;3.6
2015;7;18;15;17;48;13;56;50;39;110;114;135;0;31;38;43;44;3.7
2015;7;18;16;17;52;18;82;41;35;107;110;114;0;38;35;40;32;3.3
